referrer_npi,referrer_entity_type_code,referrer_business_name,referrer_grouping,referrer_classification,referrer_zip_code,referrer_city,referrer_state
1710210034,2,"PAIN MANAGEMENT GROUP, P.C.",Other Service Providers,Specialist,37027,BRENTWOOD,TN
1205169521,2,"WILLOW ANESTHESIA SERVICES, LLC",Physician Assistants & Advanced Practice Nursing Providers,"Nurse Anesthetist, Certified Registered",38655,OXFORD,MS
1629301957,2,"CIRCLE OF LIFE FAMILY MEDICINE, PLLC",Allopathic & Osteopathic Physicians,Family Medicine,37343,HIXSON,TN
1992039184,2,XUHAN PC LLP,Allopathic & Osteopathic Physicians,Internal Medicine,37027,BRENTWOOD,TN
1588998462,2,MCGEHEE MEDICAL PA,Allopathic & Osteopathic Physicians,Pain Medicine,79701,MIDLAND,TX
1477887149,2,CARDIOLOGY INTERPRETERS INC,"Technologists, Technicians & Other Technical Service Providers","Technician, Cardiology",32224,JACKSONVILLE,FL
1811221492,2,RACERS EMERGENCY PHYSICIANS LLC,Allopathic & Osteopathic Physicians,Emergency Medicine,42071,MURRAY,KY
1952635690,2,"ANDERSON EYE CARE, PLLC",Eye and Vision Services Providers,Optometrist,37355,MANCHESTER,TN
1649504143,2,"SOUTHERN TENNESSEE CARDIOLOGY, PLLC",Allopathic & Osteopathic Physicians,Internal Medicine,37398,WINCHESTER,TN
1306171673,2,"CRESCENDO BIOSCIENCE, INC",Laboratories,Clinical Medical Laboratory,84108,SALT LAKE CITY,UT
1326373697,2,SPARTANBURG MEDICAL CENTER,Allopathic & Osteopathic Physicians,Family Medicine,29303,SPARTANBURG,SC
1356676688,2,CENTRAL MAINE CLINICAL ASSOCIATES CORPORATION,Allopathic & Osteopathic Physicians,Family Medicine,04240,LEWISTON,ME
1598090839,2,"SOUTHEAST PHYSICIAN NETWORK, P.C.",Allopathic & Osteopathic Physicians,Internal Medicine,35406,TUSCALOOSA,AL
1497080790,2,GARY SAFF PLLC,Allopathic & Osteopathic Physicians,Anesthesiology,33308,FT LAUDERDALE,FL
1912232182,2,"EMERGENCY MEDICINE PHYSICIANS OF MECKLENBURG COUNTY, PLLC",Allopathic & Osteopathic Physicians,Emergency Medicine,28210,CHARLOTTE,NC
1497080501,2,FORREST CITY EMERGENCY PHYSICIANS PLLC,Allopathic & Osteopathic Physicians,Emergency Medicine,72335,FORREST CITY,AR
1740515808,2,KROGER LIMITED PARTNERSHIP I,Suppliers,Pharmacy,37064,FRANKLIN,TN
1326373861,2,"SHOALS PRIMARY CARE, LLC",Allopathic & Osteopathic Physicians,Family Medicine,35660,SHEFFIELD,AL
1972838498,2,"NEUROLOGY ASSOCIATES OF SUFFOLK, PLLC",Allopathic & Osteopathic Physicians,Psychiatry & Neurology,23435,SUFFOLK,VA
1477888907,2,"FORT SMITH HMA PBC MANAGEMENT, LLC",Allopathic & Osteopathic Physicians,Family Medicine,72901,FORT SMITH,AR
1740516293,2,MEDOP BEHAVIORAL HEALTH ASSOCIATES OF PENNSYLVANIA PC,Behavioral Health & Social Service Providers,Psychologist,17110,HARRISBURG,PA
1629304134,2,ICEM-WISHARD LLC,Allopathic & Osteopathic Physicians,Emergency Medicine,46202,INDIANAPOLIS,IN
1174859516,2,"HERMITAGE TN ENDOSCOPY ASC, LLC",Ambulatory Health Care Facilities,Clinic/Center,37076,HERMITAGE,TN
1083940399,2,YAVAPAI REGIONAL MEDICAL CENTER PHYSICIAN CARE LLC,Allopathic & Osteopathic Physicians,Internal Medicine,86305,PRESCOTT,AZ
1619203007,2,"MED SUPPLY CENTER, INC",Suppliers,Durable Medical Equipment & Medical Supplies,38834,CORINTH,MS
1548596802,2,BEACON RESPIRATORY SERVICES OF GEORGIA INC.,Suppliers,Durable Medical Equipment & Medical Supplies,29033,CAYCE,SC
1417283623,2,AMERICAN FORENSIC TOXICOLOGY SERVICES LLC,Laboratories,Clinical Medical Laboratory,11743,HUNTINGTON,NY
1841526936,2,"CARIS HEALTHCARE, LP",Agencies,"Hospice Care, Community Based",38506,COOKEVILLE,TN
1144556242,2,"CARIS HEALTHCARE, LP",Agencies,"Hospice Care, Community Based",38401,COLUMBIA,TN
1831425982,2,ARKANSAS ANESTHESIA NETWORK SERVICES LLC,Allopathic & Osteopathic Physicians,Anesthesiology,72205,LITTLE ROCK,AR
1982930053,2,HENDERSONVILLE SURGEONS,Allopathic & Osteopathic Physicians,Surgery,37075,HENDERSONVILLE,TN
1740516699,2,"FIFE DERMATOLOGY, P.C.",Allopathic & Osteopathic Physicians,Dermatology,89148,LAS VEGAS,NV
1437485240,2,"AMERICAN HOMEPATIENT, INC.",Suppliers,Durable Medical Equipment & Medical Supplies,30076,ROSWELL,GA
1104152859,2,"CENTENNIAL NEUROSCIENCE, LLC",Allopathic & Osteopathic Physicians,Psychiatry & Neurology,37203,NASHVILLE,TN
1174859714,2,"MAIN STREET CLINICAL LABORATORY, INC",Laboratories,Clinical Medical Laboratory,38671,SOUTHAVEN,MS
1073849626,2,SSD LLC,Suppliers,Pharmacy,38652,NEW ALBANY,MS
1710213376,2,"CARIS HEALTHCARE, LP",Agencies,"Hospice Care, Community Based",37055,DICKSON,TN
1174859771,2,"RIGHT CARE RIGHT NOW, LLC",Allopathic & Osteopathic Physicians,Internal Medicine,85741,TUCSON,AZ
1770810293,2,"RAI CARE CENTERS OF LEBANON I, LLC",Ambulatory Health Care Facilities,Clinic/Center,37087,LEBANON,TN
1164759601,2,XAI FAMILY MEDICAL CLINIC,Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,37129,MURFREESBORO,TN
1861729386,2,RAI CARE CENTERS OF GALLATIN I LLC,Ambulatory Health Care Facilities,Clinic/Center,37066,GALLATIN,TN
1083941512,2,"CONCORD INFECTIOUS DISEASE ASSOCIATES, PC",Allopathic & Osteopathic Physicians,Internal Medicine,37087,LEBANON,TN
1477880946,2,"ALLIANCE PHYSICAL THERAPY, LLC",Ambulatory Health Care Facilities,Clinic/Center,37421,CHATTANOOGA,TN
1568799955,2,PRISMA HEALTH UNIVERSITY MEDICAL GROUP,Allopathic & Osteopathic Physicians,Radiology,29605,GREENVILLE,SC
1124355375,2,ACS EMERGENCY PHYSICIANS OF SC PC,Allopathic & Osteopathic Physicians,Emergency Medicine,29902,BEAUFORT,SC
1205163417,2,"ARMOUR FAMILY MEDICINE, PLLC",Ambulatory Health Care Facilities,Clinic/Center,38019,COVINGTON,TN
1588991681,2,"THE POUCH PLACE, INC.",Suppliers,Durable Medical Equipment & Medical Supplies,37411,CHATTANOOGA,TN
1679800841,2,"EXPRESS CARE WEST, LLC",Ambulatory Health Care Facilities,Clinic/Center,38826,BELDEN,MS
1164759189,2,ADVANCED CARDIOVASCULAR & VEIN CENTER,Other Service Providers,Specialist,38305,JACKSON,TN
1427385590,2,MARYLAND BRAIN SPINE & PAIN LLC,Allopathic & Osteopathic Physicians,Neurological Surgery,21666,STEVENSVILLE,MD
1801123864,2,"LEXINGTON COUNTY HEALTH SERVICES DISTRICT, INC.",Allopathic & Osteopathic Physicians,Internal Medicine,29169,WEST COLUMBIA,SC
1457688350,2,APEX PAIN SPECIALISTS PC,Allopathic & Osteopathic Physicians,Anesthesiology,85286,CHANDLER,AZ
1962739813,2,"KRYSTAL HALL MEDICAL PROFESSIONAL, PLLC",Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,32526,PENSACOLA,FL
1073840922,2,"AKDHC, LLC",Allopathic & Osteopathic Physicians,Internal Medicine,85745,TUCSON,AZ
1790012441,2,COLE FAMILY PRACTICE,Ambulatory Health Care Facilities,Clinic/Center,37076,HERMITAGE,TN
1215264916,2,"INOVA PHYSICIAN PARTNERS, LLC",Allopathic & Osteopathic Physicians,Family Medicine,20151,CHANTILLY,VA
1912235607,2,"MEDSURANT, LLC",Allopathic & Osteopathic Physicians,Neuromusculoskeletal Medicine & OMM,80222,DENVER,CO
1063740793,2,MIDTOWN ATLANTA NEPHROLOGY PC,Allopathic & Osteopathic Physicians,Internal Medicine,30308,ATLANTA,GA
1821326240,2,"LAKESHORE BONE & JOINT INSTITUTE II, LLC",Allopathic & Osteopathic Physicians,Orthopaedic Surgery,46304,CHESTERTON,IN
1659609964,2,MARIN HEALTHCARE DISTRICT,Ambulatory Health Care Facilities,Clinic/Center,94904,GREENBRAE,CA
1164750451,2,PATIENT TRANSPORT SERVICES OF COLUMBUS LLC,Transportation Services,Ambulance,43123,GROVE CITY,OH
1750619045,2,JENNIE STUART MEDICAL CENTER,Allopathic & Osteopathic Physicians,Hospitalist,42240,HOPKINSVILLE,KY
1255669636,2,"HMC HOME HEALTH, LLC",Agencies,Home Health,38372,SAVANNAH,TN
1427386796,2,EUROFINS VIRACOR LLC,Laboratories,Clinical Medical Laboratory,66219,LENEXA,KS
1992033260,2,CHARLES W DANIELS MD PERSONALIZED HEALTHCARE,Allopathic & Osteopathic Physicians,Internal Medicine,37205,NASHVILLE,TN
1942538012,2,WEST FLORIDA SPECIALTY PHYSICIANS LLC,Allopathic & Osteopathic Physicians,Orthopaedic Surgery,32514,PENSACOLA,FL
1780912881,2,ST FRANCIS PHYSICIAN SERVICES INC,Allopathic & Osteopathic Physicians,Family Medicine,29607,GREENVILLE,SC
1225366206,2,"RADIOLOGY ASSOCIATES OF OPELOUSAS, LLP",Allopathic & Osteopathic Physicians,Radiology,70570,OPELOUSAS,LA
1013245885,2,AP LABORATORIES,Laboratories,Clinical Medical Laboratory,29420,NORTH CHARLESTON,SC
1285962001,2,DIALYSIS CLINIC INC.,Ambulatory Health Care Facilities,Clinic/Center,87052,SANTO DOMINGO PUEBLO,NM
1417285230,2,INDIANA CLINIC CRITICAL CARE LLC,Allopathic & Osteopathic Physicians,Internal Medicine,46202,INDIANAPOLIS,IN
1750610515,2,PUBLIX TENNESSEE LLC,Suppliers,Pharmacy,37122,MT. JULIET,TN
1043549835,2,"PRUITTHEALTH - LANIER, LLC",Nursing & Custodial Care Facilities,Skilled Nursing Facility,30518,BUFORD,GA
1649509365,2,"RURAL RETREAT VOLUNTEER EMERGENCY SERVICES, INC.",Transportation Services,Ambulance,24368,RURAL RETREAT,VA
1235468083,2,ADENA MEDICAL GROUP LLC,Allopathic & Osteopathic Physicians,Family Medicine,45601,CHILLICOTHE,OH
1720317480,2,CARE MEDICAL ATLANTA LLC,Suppliers,Durable Medical Equipment & Medical Supplies,30071,PEACHTREE CORNERS,GA
1245569987,2,HOMETOWN HEALTHCARE INC.,Suppliers,Durable Medical Equipment & Medical Supplies,39759,STARKVILLE,MS
1710216346,2,AVALON MEDICAL LLC,Allopathic & Osteopathic Physicians,Family Medicine,38852,IUKA,MS
1255660775,2,ABDUL B MIR MD PA,Allopathic & Osteopathic Physicians,Internal Medicine,32539,CRESTVIEW,FL
1003145541,2,KROGER LIMITED PARTNERSHIP I,Suppliers,Pharmacy,37066,GALLATIN,TN
1871822213,2,QUALITY PODIATRY GROUP OF FL LTD,Podiatric Medicine & Surgery Service Providers,Podiatrist,33433,BOCA RATON,FL
1942539242,2,HUNTER B NELSON MD PC,Allopathic & Osteopathic Physicians,Radiology,38614,CLARKSDALE,MS
1982933115,2,HARVEY W. BOWLES MD PC,Allopathic & Osteopathic Physicians,Internal Medicine,37203,NASHVILLE,TN
1023347192,2,"MERCY HEALTH PHYSICIANS LORAIN, LLC",Allopathic & Osteopathic Physicians,Family Medicine,44053,LORAIN,OH
1093044067,2,MYMICHIGAN MEDICAL CENTER GLADWIN,Ambulatory Health Care Facilities,Clinic/Center,48624,GLADWIN,MI
1861721839,2,"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",Ambulatory Health Care Facilities,Clinic/Center,72401,JONESBORO,AR
1669701587,2,PALMETTO HEALTH RICHLAND,Hospitals,General Acute Care Hospital,29203,COLUMBIA,SC
1447580394,2,ADVANCED PAIN SURGERY CENTER LLC,Ambulatory Health Care Facilities,Clinic/Center,20602,WALDORF,MD
1871823740,2,"LOUISIANA PAIN SPECIALISTS, LLC",Allopathic & Osteopathic Physicians,Pain Medicine,70072,MARRERO,LA
1730419227,2,CITY OF KANSAS CITY MISSOURI,Transportation Services,Ambulance,64129,KANSAS CITY,MO
1306176839,2,"ORTHOCOLORADO, LLC",Hospitals,Special Hospital,80228,LAKEWOOD,CO
1881924322,2,SARATOGA HOSPITAL,Allopathic & Osteopathic Physicians,Family Medicine,12866,SARATOGA SPGS,NY
1265762710,2,MAYFIELD HEIGHTS CITY,Transportation Services,Ambulance,44124,MAYFIELD HEIGHTS,OH
1346570777,2,"BEHAVIORAL HEALTHCARE CENTER AT CLARKSVILLE, LLC",Hospitals,Psychiatric Hospital,37040,CLARKSVILLE,TN
1427388701,2,"MOBILE MED, LLC",Suppliers,Durable Medical Equipment & Medical Supplies,29605,GREENVILLE,SC
1376873521,2,"GOOD HEALTH FAMILY CLINIC, INC",Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,37166,SMITHVILLE,TN
1790015923,2,DEKALB EMERGENCY GROUP LLC,Allopathic & Osteopathic Physicians,Emergency Medicine,35968,FORT PAYNE,AL
1942531959,2,JACK M ENGLERT MD PC,Allopathic & Osteopathic Physicians,Family Medicine,35801,HUNTSVILLE,AL
1487985057,2,MOUNT CARMEL GUILD BEHAVIORAL HEALTH SYSTEM,Ambulatory Health Care Facilities,Clinic/Center,07087,UNION CITY,NJ
1780915264,2,LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC.,Allopathic & Osteopathic Physicians,Internal Medicine,29169,WEST COLUMBIA,SC
1568793750,2,WOUND CARE ASSOCIATES LLC,Other Service Providers,Specialist,70403,HAMMOND,LA
1669703849,2,"OBSTETRICS & GYNECOLOGY OF HIXSON, PLLC",Allopathic & Osteopathic Physicians,Obstetrics & Gynecology,37343,HIXSON,TN
1801127030,2,"NORTHEAST ARKANSAS CLINIC CHARITABLE FOUNDATION, INC.",Laboratories,Clinical Medical Laboratory,72401,JONESBORO,AR
1245561349,2,"AMERITOX, LLC",Laboratories,Clinical Medical Laboratory,27409,GREENSBORO,NC
1336471424,2,LINCARE INC.,Suppliers,Durable Medical Equipment & Medical Supplies,32578,NICEVILLE,FL
1740512615,2,"KENTUCKY EM-I MEDICAL SERVICES, PSC",Physician Assistants & Advanced Practice Nursing Providers,Physician Assistant,42071,MURRAY,KY
1639401524,2,CROSSGATES HMA MEDICAL GROUP LLC,Allopathic & Osteopathic Physicians,Internal Medicine,39042,BRANDON,MS
1801128798,2,"FLOWOOD RIVER OAKS HMA MEDICAL GROUP, LLC",Allopathic & Osteopathic Physicians,Internal Medicine,39232,FLOWOOD,MS
1558693481,2,"PHELPS MEDICAL SERVICES, PC",Allopathic & Osteopathic Physicians,General Practice,10591,SLEEPY HOLLOW,NY
1619209574,2,VALLEY MEDICAL GROUP-RENTON,Hospitals,General Acute Care Hospital,98055,RENTON,WA
1154653947,2,CARLE HEALTH CARE INCORPORATED,Allopathic & Osteopathic Physicians,Internal Medicine,61801,URBANA,IL
1497087175,2,IN HOME MEDICAL GROUP LLC,Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,61108,ROCKFORD,IL
1821320466,2,"WHITEVILLE FAMILY MEDICAL CLINIC, LLC",Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,38075,WHITEVILLE,TN
1518299189,2,"PRECISION SPINE SPECIALISTS, PLLC",Chiropractic Providers,Chiropractor,37067,FRANKLIN,TN
1326370784,2,"EAST TENNESSEE GASTROENTEROLOGY, PLLC",Allopathic & Osteopathic Physicians,Internal Medicine,37311,CLEVELAND,TN
1063734291,2,"MISSISSIPPI CVS PHARMACY, L.L.C.",Suppliers,Pharmacy,38863,PONTOTOC,MS
1184946352,2,PAIN AND SPINE CONSULTANTS PA,Allopathic & Osteopathic Physicians,Pain Medicine,29607,GREENVILLE,SC
1770805863,2,"STEVEN D GRAHAM MD, NEUROLOGY PC",Other Service Providers,Specialist,37203,NASHVILLE,TN
1124340013,2,"SMI IMAGING, LLC",Allopathic & Osteopathic Physicians,Radiology,86314,PRESCOTT VALLEY,AZ
1346562048,2,"PAIN MANAGEMENT GROUP, P.C.",Other Service Providers,Specialist,37122,MOUNT JULIET,TN
1568784346,2,"PRECISION EYE CARE, PLLC",Eye and Vision Services Providers,Optometrist,37122,MOUNT JULIET,TN
1063734739,2,CLEVELAND HEARTLAB INC,Laboratories,Clinical Medical Laboratory,44103,CLEVELAND,OH
1326360082,2,"MARION PAIN CENTER, LLC",Allopathic & Osteopathic Physicians,Anesthesiology,43302,MARION,OH
1649592304,2,"TRI-RIVERS HEALTHCARE, PLLC",Allopathic & Osteopathic Physicians,Surgery,42078,SALEM,KY
1720300379,2,"PUCKETT EMERGENCY MEDICAL SERVICES, LLC",Transportation Services,Ambulance,37412,EAST RIDGE,TN
1871815308,2,"GREGORY N BENTZEL DPM, LLC",Podiatric Medicine & Surgery Service Providers,Podiatrist,29650,GREER,SC
1932421385,2,CAROLINA PODIATRY CLINIC LLC,Podiatric Medicine & Surgery Service Providers,Podiatrist,29020,CAMDEN,SC
1417279944,2,CARLE HEALTH CARE INCORPORATED,Suppliers,Durable Medical Equipment & Medical Supplies,61821,CHAMPAIGN,IL
1104148642,2,ANIMAS ANESTHESIA ASSOCIATES LLC,Allopathic & Osteopathic Physicians,Anesthesiology,81301,DURANGO,CO
1316269863,2,BHS FASTER CARE PLLC,Ambulatory Health Care Facilities,Clinic/Center,16001,BUTLER,PA
1023331303,2,"ST. CHARLES HEALTH SYSTEM, INC.",Allopathic & Osteopathic Physicians,Family Medicine,97701,BEND,OR
1043533383,2,HEALTHCARE PARTNERS MEDICAL GROUP COATS LTD.,Allopathic & Osteopathic Physicians,Family Medicine,89119,LAS VEGAS,NV
1982927992,2,ST FRANCIS PHYSICIAN SERVICES INC,Allopathic & Osteopathic Physicians,Internal Medicine,29607,GREENVILLE,SC
1841513835,2,"LUBRITZ & NASRI, PLLC",Allopathic & Osteopathic Physicians,Otolaryngology,89109,LAS VEGAS,NV
1023331808,2,"RESOURCE MEDICAL GROUP OF CHARLESTON, LLC",Suppliers,Durable Medical Equipment & Medical Supplies,29577,MYRTLE BEACH,SC
1366765166,2,TIFT REGIONAL HEALTH SYSTEM INC,Allopathic & Osteopathic Physicians,Internal Medicine,31794,TIFTON,GA
1366765034,2,JONES MEDICAL CORP,Allopathic & Osteopathic Physicians,Family Medicine,42303,OWENSBORO,KY
1831412519,2,GENERATIONS PRIMARY CARE PSC,Allopathic & Osteopathic Physicians,Internal Medicine,42240,HOPKINSVILLE,KY
1437472040,2,HOMETOWN HEALTHCARE INC.,Suppliers,Durable Medical Equipment & Medical Supplies,38801,TUPELO,MS
1295058824,2,CARLE HEALTH CARE INCORPORATED,Suppliers,Durable Medical Equipment & Medical Supplies,61853,MAHOMET,IL
1710200274,2,DIALYSIS CLINIC INC.,Ambulatory Health Care Facilities,Clinic/Center,36107,MONTGOMERY,AL
1124341649,2,CHRIST HOSPITAL MEDICAL SPECIALISTS LLC,Allopathic & Osteopathic Physicians,Urology,45219,CINCINNATI,OH
1902129455,2,"PRENTISS PRIMARY CARE, P.A.",Allopathic & Osteopathic Physicians,Internal Medicine,39474,PRENTISS,MS
1487977872,2,HARDIN COUNTY GENERAL HOSPITAL,Transportation Services,Ambulance,38372,SAVANNAH,TN
1356664767,2,CARLE HEALTH CARE INCORPORATED,Suppliers,Durable Medical Equipment & Medical Supplies,61802,URBANA,IL
1518280973,2,"HOME MEDICAL PRODUCTS, INC.",Suppliers,Durable Medical Equipment & Medical Supplies,38834,CORINTH,MS
1508180944,2,DR JAY M CHAPMAN VISION CENTER,Eye and Vision Services Providers,Optometrist,38464,LAWRENCEBURG,TN
1114241437,2,"ALIVE HOSPICE, INC.",Agencies,"Hospice Care, Community Based",37203,NASHVILLE,TN
1770807919,2,"LIFE CARE PHYSICIAN SERVICES, LLC",Allopathic & Osteopathic Physicians,Family Medicine,37312,CLEVELAND,TN
1285958439,2,ADVANCED SPINE PAIN SPECIALISTS,Allopathic & Osteopathic Physicians,Pain Medicine,84332,PROVIDENCE,UT
1710201868,2,CENTER FOR SYMPTOM RELIEF LLC,Allopathic & Osteopathic Physicians,Pain Medicine,43220,COLUMBUS,OH
1437473550,2,"CARROLL HEALTH GROUP, LLC",Allopathic & Osteopathic Physicians,Psychiatry & Neurology,21157,WESTMINSTER,MD
1790009793,2,COMPASSIONATE HEALTH CARE LLC,Allopathic & Osteopathic Physicians,Internal Medicine,37343,HIXSON,TN
1972827822,2,EAST TEXAS MEDICAL CENTER JACKSONVILLE,Ambulatory Health Care Facilities,Clinic/Center,75785,RUSK,TX
1225352164,2,"SALE CREEK FAMILY PRACTICE, PLLC",Allopathic & Osteopathic Physicians,Family Medicine,37373,SALE CREEK,TN
1033433834,2,"STRESS CARE OF NEW JERSEY, LLC",Agencies,Community/Behavioral Health,07747,MATAWAN,NJ
1700100419,2,SOUTH CENTRAL OHIO ANESTHESIA LLC,Allopathic & Osteopathic Physicians,Anesthesiology,43138,LOGAN,OH
1316261993,2,"PRIME MEDICAL ASSOCIATES,LLC",Allopathic & Osteopathic Physicians,Internal Medicine,02747,NORTH DARTMOUTH,MA
1689998270,2,BARTZOKIS RUBENSTEIN SERVOSS MD PL,Allopathic & Osteopathic Physicians,Internal Medicine,33486,BOCA RATON,FL
1780908228,2,MIRACLE HEALTHCARE LLC,Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,38008,BOLIVAR,TN
1285959767,2,CHARLOTTE MEDICAL CLINIC INC,Allopathic & Osteopathic Physicians,Dermatology,28211,CHARLOTTE,NC
1306161898,2,"SAT FAMILY, LLC",Suppliers,Durable Medical Equipment & Medical Supplies,34285,VENICE,FL
1275858524,2,"BAKOTIC PATHOLOGY ASSOCIATES, LLC",Allopathic & Osteopathic Physicians,Pathology,30005,ALPHARETTA,GA
1831414150,2,"ISLAND FAMILY MEDICINE, PLLC",Allopathic & Osteopathic Physicians,Family Medicine,28443,HAMPSTEAD,NC
1538484803,2,ATLANTIC RADIOLOGY ASSOCIATES LLC,Allopathic & Osteopathic Physicians,Radiology,29926,HILTON HEAD,SC
1568787448,2,"FROEDTERT &THE MEDICAL COLLEGE OF WISCONSIN COMMUNITY PHYSICIANS, INC.",Allopathic & Osteopathic Physicians,Internal Medicine,53051,MENOMONEE FALLS,WI
1184949059,2,"SUNCREST HOME HEALTH OF NASHVILLE, INC.",Agencies,Home Health,37043,CLARKSVILLE,TN
1942525779,2,"CORNERSTONE PRIMARY HEALTHCARE, INC",Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,37075,HENDERSONVILLE,TN
1720303563,2,"PATEL MEDICAL CLINIC, PLLC",Allopathic & Osteopathic Physicians,Internal Medicine,85635,SIERRA VISTA,AZ
1629393327,2,PINES HEALTH SERVICES,Allopathic & Osteopathic Physicians,Family Medicine,04785,VAN BUREN,ME
1821313503,2,NEUROLOGY AND SPINE CENTER,Allopathic & Osteopathic Physicians,Psychiatry & Neurology,33928,ESTERO,FL
1518283126,2,PINES HEALTH SERVICES,Ambulatory Health Care Facilities,Clinic/Center,04769,PRESQUE ISLE,ME
1649596156,2,"CHRIS MARASCO M.D., PC",Allopathic & Osteopathic Physicians,Internal Medicine,37160,SHELBYVILLE,TN
1942526298,2,"INTEGRATED REGIONAL LABORATORIES PATHOLOGY SERVICES, LLC",Allopathic & Osteopathic Physicians,Pathology,33462,ATLANTIS,FL
1235455544,2,"INDIANA UNIVERSITY HEALTH BALL MEMORIAL PHYSICIANS, INC.",Allopathic & Osteopathic Physicians,Family Medicine,47303,MUNCIE,IN
1235455569,2,HAMILTON PHYSICIAN GROUP INC,Allopathic & Osteopathic Physicians,Internal Medicine,30720,DALTON,GA
1528384773,2,INDEPENDENCE EMERGENCY GROUP LLC,Allopathic & Osteopathic Physicians,Emergency Medicine,70001,METAIRIE,LA
1477879500,2,"EPHRAIM MCDOWELL HEALTH RESOURCE, INC",Allopathic & Osteopathic Physicians,Internal Medicine,40422,DANVILLE,KY
1811213994,2,"KENTUCKY HOSPITAL, LLC",Hospitals,General Acute Care Hospital,40391,WINCHESTER,KY
1689990715,2,MEDWELL INTERNAL MEDICINE LLC,Ambulatory Health Care Facilities,Clinic/Center,08520,EAST WINDSOR,NJ
1235455304,2,"SINGLETON FAMILY PRACTICE & WEIGHT LOSS CLINIC, LLC",Physician Assistants & Advanced Practice Nursing Providers,Nurse Practitioner,37072,GOODLETTSVILLE,TN
1437475464,2,WEST MAIN STREET MEDICAL CENTER PC,Ambulatory Health Care Facilities,Clinic/Center,47374,RICHMOND,IN
1801112743,2,EM SPECIALISTS PA,Allopathic & Osteopathic Physicians,Emergency Medicine,66204,SHAWNEE MISSION,KS
1477879260,2,MECKLENBURG MEDICAL GROUP,Suppliers,Durable Medical Equipment & Medical Supplies,28211,CHARLOTTE,NC
1467779082,2,STEVENS HEALTH SERVICES PC,Allopathic & Osteopathic Physicians,Internal Medicine,31015,CORDELE,GA
1902123573,2,STATLAND MEDICAL GROUP LLC,Allopathic & Osteopathic Physicians,Internal Medicine,66209,OVERLAND PARK,KS
1588981187,2,KIDNEY CARE CENTER OF GEORGIA LLC,Allopathic & Osteopathic Physicians,Internal Medicine,30501,GAINESVILLE,GA
1497072920,2,"SKINPATH SOLUTIONS, INC",Allopathic & Osteopathic Physicians,Pathology,30080,SMYRNA,GA
1023335270,2,NORTHWEST NEUROLOGICAL ASSOCIATES PLLC,Allopathic & Osteopathic Physicians,Psychiatry & Neurology,37043,CLARKSVILLE,TN
1063739290,2,NORTH MISSISSIPPI MEDICAL CENTER,Allopathic & Osteopathic Physicians,Family Medicine,38801,TUPELO,MS
