referrer_npi,referrer_entity_type_code,referrer_last_name,referrer_first_name,referrer_credential,referrer_specialization,referrer_zip_code,referrer_city,referrer_state
1902186273,1,SMITH,KELLY,CRNA,,37403,CHATTANOOGA,TN
1922388206,1,SONG,SEUNG-JAE,DPM,,38120,MEMPHIS,TN
1417237686,1,CAMPBELL,ASHLEY,PT,,37203,NASHVILLE,TN
1497035505,1,CARPENTER,ANNETTE,APRN,Family,42101,BOWLING GREEN,KY
1487934584,1,BARRAZA,JOHN,M.D.,Diagnostic Radiology,70808,BATON ROUGE,LA
1982984092,1,SIMMONS,RHONDA,APN-BC,Adult Health,37404,CHATTANOOGA,TN
1316227325,1,LASCARIDES,PETER,D.O.,Pain Medicine,11901,RIVERHEAD,NY
1568742625,1,MORRISON,ROBERT,M.D.,,48109,ANN ARBOR,MI
1467732388,1,TANTARY,MOHMAD,MBBS,,37620,BRISTOL,TN
1639459696,1,BLACK,LAURA,CRNA,,37830,OAK RIDGE,TN
1124308192,1,STEVENS,HEIDI,ACNP-BC,Acute Care,37027,BRENTWOOD,TN
1740560663,1,BOLING,ANNE,M. ED,,37220,NASHVILLE,TN
1770863565,1,STIEVE,PATRICK,NP,Acute Care,37232,NASHVILLE,TN
1235419904,1,LEE,JONATHAN,APN,Family,37013,ANTIOCH,TN
1760762348,1,ROSE,ASHLEY,D.O.,,37203,NASHVILLE,TN
1679854103,1,THOMAS,LORI,D.O.,,38501,COOKEVILLE,TN
1174804553,1,BABINCHOK-CIPOT,TABRIEZ,PA-C,,77030,HOUSTON,TX
1851672208,1,KREINER,JASON,M.D.,Pain Medicine,11203,BROOKLYN,NY
1295016533,1,CHANG,YOUNG,MD,,37343,HIXSON,TN
1811278187,1,WATSON,JUDITH,FNP,Family,46304,CHESTERTON,IN
1174804447,1,AUSBAND,SHARON,FNP-BC,Family,37923,KNOXVILLE,TN
1346521622,1,SMITH,SUZANNE,MD,Addiction Medicine,01301,GREENFIELD,MA
1518248699,1,DAVIS,SHELLY,NP,,42104,BOWLING GREEN,KY
1528349669,1,DE VRIES,CHRISTIAAN,M.D.,Anatomic Pathology & Clinical Pathology,37027,BRENTWOOD,TN
1780965731,1,MCGHEE,RENATA,"DNP, FNP-C",Family,37217,NASHVILLE,TN
1285915256,1,HAZELWOOD,SANDRA,APRN,,40217,LOUISVILLE,KY
1255612081,1,JANZEN,AMBER,FNP,Family,38829,BOONEVILLE,MS
1104107838,1,WALLACE,CAROL,PHARMACIST,,37398,WINCHESTER,TN
1982986550,1,WILLIAMS,TANIA,AU.D.,,37220,NASHVILLE,TN
1003198359,1,MEADOWS,PETER,M.D.,,37129,MURFREESBORO,TN
1144502337,1,STEPHENS,JACE,APRN,Primary Care,37206,NASHVILLE,TN
1760764153,1,MASON,BENJAMIN,MD,,62901,CARBONDALE,IL
1114209301,1,EKWO,ANTHONY,M.D. MPH,Psychiatry,38401,COLUMBIA,TN
1841572922,1,ODUM,KELLY,FNP-C,Family,37211,NASHVILLE,TN
1295017317,1,JAGGERS,CHRISTY,FNP,Pediatrics,38821,AMORY,MS
1528340619,1,GREEN,LORI,FNP-BC,Family,37187,WHITE BLUFF,TN
1487936605,1,GARCIA GONZALEZ,FRANCISCO,MD,Gastroenterology,37167,SMYRNA,TN
1497037550,1,BYRD,KENNETH,PA-C,,37857,ROGERSVILLE,TN
1710269634,1,COX,DAVID,PT,,37067,FRANKLIN,TN
1770865594,1,CUNNINGHAM,KERRI,,,38024,DYERSBURG,TN
1134402555,1,MCDOUGAL,JAY,D.O.,,45714,BELPRE,OH
1316220817,1,MAURO,KELSEY,PA,Medical,10604,WHITE PLAINS,NY
1750664108,1,CLARK,ELISHA,NP,Family,43725,CAMBRIDGE,OH
1457634834,1,AMACHER,TINA,APN,Family,37398,WINCHESTER,TN
1922381235,1,ROBINSON,CANDICE,FNP,Family,38119,MEMPHIS,TN
1598048894,1,HOLLOWAY,STACIE,FNP-BC,Family,37027,BRENTWOOD,TN
1134402332,1,BARAD,SONAL,PT,,46278,INDIANAPOLIS,IN
1093098295,1,STOUT,SHAWN,PA-C,,46202,INDIANAPOLIS,IN
1386927382,1,OKECHUKWU,OSITA,M.D,,60657,CHICAGO,IL
1528341559,1,STALDER,JANEL,FNP,Family,75071,MCKINNEY,TX
1427331339,1,FOLYER,CYNTHIA,"FNP-BC, APN",Family,38501,COOKEVILLE,TN
1881977684,1,GRAVES,MARK,FNP-BC,Family,37098,LYLES,TN
1104100825,1,HARPER,JILL,CRNA,,28803,ASHEVILLE,NC
1366726812,1,MARONEY,BRANDON,FNP-BC,Family,37934,KNOXVILLE,TN
1215211677,1,GLOVER,WILLIAM,PA,,37066,GALLATIN,TN
1689958902,1,WINDHAM,MANDY,FNP-BC,Family,38701,GREENVILLE,MS
1598049850,1,HASSELBRING,STEPHEN,PA-C,,37203,NASHVILLE,TN
1154605392,1,HOMMES,CHRISTIAN,PA-C,,60305,RIVER FOREST,IL
1790069938,1,SHASTRI,UMA,M.D.,,37232,NASHVILLE,TN
1174807135,1,WIYGUL,RYAN,CFNP,Family,38801,TUPELO,MS
1235413378,1,FREEDMAN,JOEL,MD,,85037,PHOENIX,AZ
1457635310,1,GAST,SARAH,APRN,Gerontology,37232,NASHVILLE,TN
1225312119,1,BRADLEY,JENNIFER,FNP-C,Family,37232,NASHVILLE,TN
1043595986,1,PERE,MEGAN,DPT,,37067,FRANKLIN,TN
1265717193,1,MILES,KAREN,PA-C,Medical,38242,PARIS,TN
1295019198,1,HANA,EHAB,M.D.,,37211,NASHVILLE,TN
1831474485,1,BENJAMIN,MYLES,FNP,Family,38133,BARTLETT,TN
1902181555,1,VAN BROCKLIN,ANDREW,DO,Pain Medicine,32514,PENSACOLA,FL
1467737999,1,DAILY,JANET,APN,Family,37090,LEBANON,TN
1740565282,1,KEAGLE,WANDA,FNP,Family,38501,COOKEVILLE,TN
1295010601,1,DE ARAUJO JORGE,KATHERINE,CRNA,,37013,ANTIOCH,TN
1194000489,1,DYKES,LAUREN,NP-C,Family,31201,MACON,GA
1174808422,1,COLE-BRADLEY,ANNIE,"APRN, FNP-BC",Family,37138,OLD HICKORY,TN
1760767016,1,WADE,MODEANNA,APRN,Family,38019,COVINGTON,TN
1750666947,1,ARMSTRONG,AMY,APN,Family,37232,NASHVILLE,TN
1558646711,1,O'LEARY,ALLISON,PA-C,,37232,NASHVILLE,TN
1518242650,1,MAZE,KAREN,,Family,37398,WINCHESTER,TN
1194000281,1,MARTURELLO,DEAN,PA-C,,36301,DOTHAN,AL
1740566777,1,LOCKE,ANNA,PA,Medical,37030,CARTHAGE,TN
1619253408,1,MASON,EMILY,"M.D., PH.D.",Anatomic Pathology & Clinical Pathology,37232,NASHVILLE,TN
1114203866,1,SCIBILIA,MARISA,APN,Acute Care,08401,ATLANTIC CITY,NJ
1265718852,1,BUSCHER,CHRISTOPHER,PA-C,Medical,99156,NEWPORT,WA
1700162450,1,MAZZONI,ADAM,CRNA,,37205,NASHVILLE,TN
1427334176,1,GRAUZER,FRANKLIN,APN,Acute Care,37205,NASHVILLE,TN
1073899746,1,HUDDLESTON,MEGAN,PA-C,,38555,CROSSVILLE,TN
1235415746,1,EVERETT,JEREMY,D.O.,,76087,WILLOW PARK,TX
1194001677,1,JACKSON,TERESA,APN,Family,37203,NASHVILLE,TN
1942586433,1,TROCHE-PEREZ,MARIA,ACNP-BC,Acute Care,37212,NASHVILLE,TN
1609152230,1,FOUST,LINDSAY,DPM,,38242,PARIS,TN
1144506635,1,PAGELLO,STEVIE,APRN,,37160,SHELBYVILLE,TN
1528344058,1,CROWE,STEPHANIE,P.A.-C.,,42103,BOWLING GREEN,KY
1912283482,1,SMITH,NELL,CRNA,,37203,NASHVILLE,TN
1801172234,1,ASHER,ASHLEY,"MSN,ACNP, CRNA",,37203,NASHVILLE,TN
1851677157,1,KEOGH,KEVIN,NURSE PRACTITIONER,Family,37083,LAFAYETTE,TN
1013293463,1,BRADY,SARAH,WHNP-BC,Women's Health,38501,COOKEVILLE,TN
1902182348,1,EVANS,DAVID,PAC,Medical,37601,JOHNSON CITY,TN
1144506486,1,BALL,KENNETH,CRNA,,37814,MORRISTOWN,TN
1730465956,1,CARDWELL,PAMELA,NP,,42103,BOWLING GREEN,KY
1952687196,1,CARLSON,JACOB,CRNA,,63110,SAINT LOUIS,MO
1669758777,1,CHARLTON,MICHEAL,APN,Family,72364,MARION,AR
1316224355,1,ANDREWS,WILLIAM,ACNP-BC,Acute Care,37232,NASHVILLE,TN
1104103076,1,JOSE,DEEPA,NP,Adult Health,10021,NEW YORK,NY
1154608057,1,HARDESTY,CYNTHIA,"APRN, NP-C",Family,40475,RICHMOND,KY
1992082838,1,STEWART,DANIEL,D.O.,Cardiovascular Disease,30720,DALTON,GA
1316224256,1,JEAN,AMY,"ATC, PA-C",,37203,NASHVILLE,TN
1962789651,1,PARKER,MARISA,"ANP-BC, CVNP-BC",Adult Health,77598,WEBSTER,TX
1497032098,1,CROOK,VICTORIA,NP,Acute Care,37064,FRANKLIN,TN
1740567403,1,HEBEL,CAROLYN,APN,Psychiatric/Mental Health,38401,COLUMBIA,TN
1619254141,1,FERDOWSI,NIKA,,,37203,NASHVILLE,TN
1043597552,1,ROCHE,JULIET,"RN, APN",Psychiatric/Mental Health,38242,PARIS,TN
1558648873,1,CAMPBELL,STEFFANIE,CRNA,,37129,MURFREESBORO,TN
1780961987,1,HARGROVE,SHELLY,NP-C,Family,37091,LEWISBURG,TN
1871860072,1,O'RILEY,RACQUEL,"DNP, APN, PMHNP-BC",Psychiatric/Mental Health,37160,SHELBYVILLE,TN
1306113345,1,TUCKER,LUCY,NP,Acute Care,37232,NASHVILLE,TN
1396012399,1,POWERS,PATRICIA,FNP,Family,37073,GREENBRIER,TN
1497022305,1,ORMAND,MAGGI,PA-C,,28803,ASHEVILLE,NC
1487921342,1,HOOVER,SARAH,"FNP, PMHNP",Family,37211,NASHVILLE,TN
1336416189,1,STALEY,JULIA,"MSN, WHNP-BC",Women's Health,38401,COLUMBIA,TN
1033486725,1,SMITH,JENNIFER,,,88310,ALAMOGORDO,NM
1235406034,1,STRICKLAND,NICOLE,APRN,,42765,MUNFORDVILLE,KY
1457628265,1,SCHALLENBERGER,KAITLYN,ACNP-BC,Acute Care,37205,NASHVILLE,TN
1528335288,1,SKINNER,JADE,FNP-BC,,37122,MOUNT JULIET,TN
1275800815,1,MCGUIRE,JOCELYN,"RN, MSN, APN, ANP-BC",Adult Health,40207,LOUISVILLE,KY
1225305881,1,BUSS,KRISTIN,PA-C,,62711,SPRINGFIELD,IL
1144597600,1,HELTON,MELINDA,NP,Adult Health,37415,CHATTANOOGA,TN
1740557172,1,BRYANT,FLORENCE,APN,Adult Health,72401,JONESBORO,AR
1164799482,1,KOWAL,REGINA,NP,Family,01002,AMHERST,MA
1134497407,1,SALINAS,PRISILA,CRNA,,37203,NASHVILLE,TN
1932477171,1,KELLY,SEAN,M.D.,Infectious Disease,37232,NASHVILLE,TN
1003184243,1,WITHERSPOON,BRIANA,ACNP-BC,Acute Care,75390,DALLAS,TX
1154699338,1,CRESSMAN,THERESA,ACNP,Acute Care,37232,NASHVILLE,TN
1255609350,1,NAGI,BUTHENA,"M.D., M.B.CH.B.",,31201,MACON,GA
1497023444,1,MILLER,JORDAN,CRNA,,37232,NASHVILLE,TN
1770851743,1,CARROLL,LISA,,,63901,POPLAR BLUFF,MO
1013285972,1,HITCHCOCK,DAVID,P.A.,,37122,MOUNT JULIET,TN
1316215809,1,WOODS,MICHAEL,FNP,Family,37232,NASHVILLE,TN
1902174451,1,EVANS,MATTHEW,CRNA,,49008,KALAMAZOO,MI
1053689604,1,LINSE,WHITNEY,CRNA,,24153,SALEM,VA
1700155124,1,BALDWIN,JUDDSON,PA-C,,86504,FORT DEFIANCE,AZ
1033488432,1,CROSSLIN,JASON,CRNA,,37075,HENDERSONVILLE,TN
1801165196,1,FORTNER,ELIZABETH,NP,,27713,DURHAM,NC
1194094425,1,COLLINS,ERIC,MPT,,37129,MURFREESBORO,TN
1699044925,1,EVANS,CATHERINE,FNP-BC,Family,37203,NASHVILLE,TN
1982973830,1,BARNETT,JAMIE,,,37203,NASHVILLE,TN
1861761777,1,WELDAY,LORI,PA-AA,,31201,MACON,GA
1912276890,1,MARWAHA,SIMI,DO,,37232,NASHVILLE,TN
1215206123,1,MYRICK,LAUREN,APRN,Adult Health,42101,BOWLING GREEN,KY
1669741575,1,MISHRA,BENJAMIN,MD,,85715,TUCSON,AZ
1215206040,1,PILESKI,AMANDA,PH.D.,Counseling,30525,CLAYTON,GA
1215206925,1,PEARL,SARAH,"RN, APN, NP-C",Family,37205,NASHVILLE,TN
1538438239,1,RAMIREZ,CASIE,PA-C,,37075,HENDERSONVILLE,TN
1558630277,1,CARR-MALONE,TANYA,FNP,Family,37215,NASHVILLE,TN
1215206719,1,BROWN,TRACI,CRNA,,37205,NASHVILLE,TN
1598035982,1,PENDERGRAST,JENNIFER,APN-BC,Adult Health,37232,NASHVILLE,TN
1174893531,1,GEPHART,MELISSA,NP-C,Family,46804,FORT WAYNE,IN
1215207543,1,TITUS,VICTORIA,NP-C,Psychiatric/Mental Health,20716,BOWIE,MD
1295005395,1,AGEE,NEAL,MD,Surgical Oncology,33805,LAKELAND,FL
1518237650,1,HARVEY,DEBORAH,P.T.,,37110,MCMINNVILLE,TN
1346510419,1,ALAMSHAHI,KANESHKA,MD,,95961,OLIVEHURST,CA
1891065777,1,WINEKA,JENNA,C.R.N.A.,,37232,NASHVILLE,TN
1861762767,1,TATE,ASHLEY,NP,Obstetrics & Gynecology,37110,MCMINNVILLE,TN
1508136573,1,KLOSTERMANN,VICTORIA,CRNA,,24073,CHRISTIANSBURG,VA
1801166673,1,GAMMADA,ELIZABETH,NPC,Family,37398,WINCHESTER,TN
1922378603,1,FORSYTH,SAMANTHA,CRNA,,02090,WESTWOOD,MA
1316217011,1,HUNT,KRISTEN,CRNA,,37404,CHATTANOOGA,TN
1285904805,1,CHERY,YVES,NP,Adult Health,30024,SUWANEE,GA
1629349147,1,QIAN,JIN,O.D,,37067,FRANKLIN,TN
1336410893,1,WEST,ELLEN,FNP-BC,Family,37203,NASHVILLE,TN
1770854267,1,OLIVER,TRICIA,CRNA,,37232,NASHVILLE,TN
1558632042,1,THOMPSON,AMY,CRNA,,37203,NASHVILLE,TN
1427329911,1,ALLBERT,LYNDA,CRNA,,37203,NASHVILLE,TN
1225309685,1,BERGIN,PATRICK,M.D.,Cardiovascular Disease,97405,EUGENE,OR
1134490527,1,FREEMAN,JOSEPH,CRNA,,37909,KNOXVILLE,TN
1235400532,1,RUSSELL,MANDY,"MSN, APRN, NP-C",Family,38310,ADAMSVILLE,TN
1518238708,1,HOWARD,BARBARA,,Psychiatric/Mental Health,37115,MADISON,TN
1255602405,1,ROBBINS,KERRI,ACNP,Acute Care,37129,MURFREESBORO,TN
1033480116,1,TANNER,KIMBERLY,APN,Family,72205,LITTLE ROCK,AR
1497026496,1,TOLENTINO,ELVIRA,MD,,34116,NAPLES,FL
1871864876,1,HENDERSON,JULIE,NP,Family,40447,MC KEE,KY
1952672982,1,GIBSON,ASHLEY,"CRNA, MS, APN",,37203,NASHVILLE,TN
1225309271,1,BRENKMAN,SHAWNEE,CRNA,,37232,NASHVILLE,TN
1689945602,1,PYCRAFT,SCOTT,O.D.,,44691,WOOSTER,OH
1982975827,1,BRIDGES,SHERRI,FNP,Family,75149,MESQUITE,TX
1417228321,1,WRIGHT,SHERRY,ANP-BC,Adult Health,37232,NASHVILLE,TN
1962773713,1,VANCE,EMILY,DPT,,37075,HENDERSONVILLE,TN
1154692960,1,PORTER,SAMANTHA,CRNA,,37203,NASHVILLE,TN
1114298916,1,MCRAVEN,ANTHONY,D.O.,,37932,KNOXVILLE,TN
1518238351,1,KING,LESLIE,FNP,Family,37232,NASHVILLE,TN
1801167614,1,ROGERS,SARA,DNP,Adult Health,87109,ALBUQUERQUE,NM
1235400912,1,SOREY,MARY,NP,Acute Care,37232,NASHVILLE,TN
1205107935,1,SOHI,AZAM,M.D.,,37404,CHATTANOOGA,TN
1992077556,1,ADESINASI,WURAOLA,,Family,37232,NASHVILLE,TN
1205108792,1,RHEA,AMANDA,CRNA,,37203,NASHVILLE,TN
1841562345,1,RIVAS,MALINDA,NPC,Adult Health,37129,MURFREESBORO,TN
1083986426,1,HOLLIS,MEGAN,FNP,Family,37211,NASHVILLE,TN
1114299484,1,DURANTE,CARRIE,PA-C,,37404,CHATTANOOGA,TN
1396017679,1,PIERCE,ROGER,CRNA,,31217,MACON,GA
1518239607,1,HORWITZ,DEBORAH,PA-C,,77025,HOUSTON,TX
1659643872,1,GARDNER,JESSICA,FNP,Family,38024,DYERSBURG,TN
1841562907,1,WALLER,KATHRYN,FNP-C,Family,37388,TULLAHOMA,TN
1336411313,1,DULIN,LUIS,APN,Psychiatric/Mental Health,37211,NASHVILLE,TN
1194097105,1,VOGLER,THOMAS,APRN,,42104,BOWLING GREEN,KY
1609148634,1,PYLE,DEREK,DPT,,37075,HENDERSONVILLE,TN
1164794046,1,CULBRETH,LINDSEY,PA-C,,37232,NASHVILLE,TN
1447522479,1,STONE,LAURA,NP,Adult Health,37205,NASHVILLE,TN
1912279852,1,FORTE,DESIRAE,ACNP-BC,Acute Care,37203,NASHVILLE,TN
1871865717,1,SAVAGE,AMANDA,FNP,,38672,SOUTHAVEN,MS
1174896823,1,STEWART,CHRISTINA,CRNA,,45502,SPRINGFIELD,OH
1619240413,1,VANTREASE,AMANDA,"MSN, ACNP-BC",Acute Care,37203,NASHVILLE,TN
1568735280,1,GRIFFIN,AMBER,LCSW,Clinical,75189,ROYSE CITY,TX
1629341334,1,PHILPOT,CHELSEY,APRN,,40741,LONDON,KY
1497028104,1,CIRONE,DEBRA,ACNP,Acute Care,37232,NASHVILLE,TN
1295008795,1,SPARKS,CHELSEY,APRN-BC,Family,38329,DECATURVILLE,TN
1780957100,1,KEMP,JENNY,DPT,,37203,NASHVILLE,TN
1639442056,1,SCHARKLET,CANDICE,FNP-C,Family,37075,HENDERSONVILLE,TN
1699048066,1,CRAWFORD,ELIZABETH,ACNP,Acute Care,37660,KINGSPORT,TN
1164795498,1,AWDISHO,ALAN,D.O.,,92020,EL CAJON,CA
1033482393,1,HOLSOMBECK,FAWN,CRNA,,37232,NASHVILLE,TN
1952674194,1,BAYLESS,SAMUEL,FNP,Family,37752,HARROGATE,TN
1326311481,1,PENNY,PHILLIP,D.O.,,46804,FORT WAYNE,IN
1073886164,1,NARDONE,EMILY,"RN, MSN, FNP-BC",Family,37232,NASHVILLE,TN
1346513462,1,COLLIE,ENID,F.N.P.,Family,38128,MEMPHIS,TN
1508139593,1,PFEFFER,KENDRA,ACNP,Acute Care,37205,NASHVILLE,TN
1245503135,1,QAMIRANI,ERION,MD,Orthopaedic Surgery of the Spine,38401,COLUMBIA,TN
1376816363,1,REDDOCK,BRANDON,CRNA,,30535,DEMOREST,GA
1962775999,1,LANIER,CENCHREA,NP,Adult Health,37232,NASHVILLE,TN
1386917300,1,SIMON,SHEENA,NP-C,Family,37211,NASHVILLE,TN
1437422342,1,BURKHARDT,KARRIE,P.A.-C,,37090,LEBANON,TN
1235403130,1,TEK,PETER,D.O.,,60431,JOLIET,IL
1801160783,1,MCGUIRE,RYANN,NP-C,Family,37115,MADISON,TN
1043584949,1,ROGMAN,ALBERIC,M.D.,,37209,NASHVILLE,TN
1255605036,1,BOLTON,LISA,"RN, FNP",Family,37208,NASHVILLE,TN
1578837357,1,SURYADEVARA,HINA,CRNA,,37203,NASHVILLE,TN
1689948325,1,JOSEPH,MANU,P.T.,,37066,GALLATIN,TN
1629342308,1,KEHRER,LEON,APRN,Family,42001,PADUCAH,KY
1235403999,1,LANDON,JAMES,D.O.,,37821,NEWPORT,TN
1497029177,1,GALLOWAY,MELYSSA,M.D.,,98004,BELLEVUE,WA
1689948291,1,WILKERSON,CHRISTINA,ARNP,,42303,OWENSBORO,KY
1790059251,1,CONNOR,SARAH,APN,Family,37232,NASHVILLE,TN
1134493588,1,COFFEY,BRANDON,D.O.,,34293,VENICE,FL
1144594573,1,SAJADI,SAYENA,D.O,Nephrology,37129,MURFREESBORO,TN
1942574280,1,PEIXOTO,LINCOLN,MD,,37406,CHATTANOOGA,TN
1114291457,1,HARARI,ABRAHAM,M.D.,Diagnostic Radiology,80231,DENVER,CO
1043584204,1,TINDALL,CYNTHIA,CFNP,Family,38863,PONTOTOC,MS
1568736650,1,PIERCE,REBEKAH,NP,Family,37075,HENDERSONVILLE,TN
1669747515,1,WARD,ALISON,AU.D.,,37232,NASHVILLE,TN
1891060612,1,GARBER,JOSHUA,D.O,,48038,CLINTON TOWNSHIP,MI
1205101110,1,JOHNSON,KATHERINE,FNP-BC,Family,37179,THOMPSONS STATION,TN
1558636332,1,MCCULLOUGH,TINA,NP-C,Family,43725,CAMBRIDGE,OH
1285909903,1,SMITH,BRITTANY,PA-C,,38104,MEMPHIS,TN
1114292992,1,MCCORMACK,RENEE,ARNP,Psychiatric/Mental Health,32539,CRESTVIEW,FL
1992070452,1,MYATT,ASHLEY,PA-C,Medical,37076,HERMITAGE,TN
1659646024,1,BRUMFIELD,EMILY,M.D.,,70121,NEW ORLEANS,LA
1427323864,1,VETRI,FRANCESCO,M.D. PH.D.,Pain Medicine,62526,DECATUR,IL
1265707533,1,TIDWELL,SHERRY,FNP-BC,Family,37098,LYLES,TN
1881969103,1,BEDFORD,LESLIE,NP,,38478,PULASKI,TN
1902171168,1,PATEL,BRIJESH,M.D.,Gastroenterology,10940,MIDDLETOWN,NY
1508131665,1,POON,SABRINA,M.D.,,37232,NASHVILLE,TN
1306111497,1,HELMER,BROOK,M.D.,,37232,NASHVILLE,TN
1275809303,1,HWANG,JOHN,MD,,43213,COLUMBUS,OH
1689940769,1,MCGREGER,CANDACE,NP-C,Family,38652,NEW ALBANY,MS
1144596206,1,PATTON,LYNN,FNP,Family,24314,BASTIAN,VA
1194091108,1,MARTINEZ,EDGAR,M.D.,Pain Medicine,46131,FRANKLIN,IN
1457627440,1,SHARPE,BRETT,M.D.,Critical Care Medicine,85712,TUCSON,AZ
1568738409,1,BELL,CARA,PA-AA,,31201,MACON,GA
1396011102,1,POTTER,MATTHEW,,,37232,NASHVILLE,TN
1912273632,1,OVERBAY,ASHLEY,APN,Family,37813,MORRISTOWN,TN
1124394879,1,BULUT,OZDEN,MD,Neuroradiology,02111,BOSTON,MA
1902172646,1,BLAIR,JENNIFER,D.O.,,65360,WINDSOR,MO
1487920138,1,MURPHY,CODY,,,37203,NASHVILLE,TN
1871869404,1,WHITMAN,ALIA,M.D.,,44195,CLEVELAND,OH
1336415983,1,ROGERS,KIMBERLY,APRN,,41042,FLORENCE,KY
1336415819,1,FIROOZBAKHSH,FARHAD,M.D.,,37203,NASHVILLE,TN
1396011722,1,BENNETT,JUSTIN,,,37701,ALCOA,TN
1407122955,1,OTTENRITTER,CONWELL,M.D.,,22908,CHARLOTTESVILLE,VA
1184990574,1,FISHER,STEPHEN,MD,Diagnostic Radiology,37072,GOODLETTSVILLE,TN
1730455254,1,CEREIJO,CESAR,D.O.,Orthopaedic Trauma,44195,CLEVELAND,OH
1245506518,1,MILLER,LAUREN,D.O.,Nephrology,37076,HERMITAGE,TN
1659647899,1,PATEL,DHYANESH,M.D.,Gastroenterology,37232,NASHVILLE,TN
1629344882,1,KLEINHOLZ-OWENS,PATRICIA,M.D.,Neurology,33966,FORT MYERS,FL
1841566056,1,BYRAM,KEVIN,M.D.,Rheumatology,37232,NASHVILLE,TN
1437425659,1,MCKEAN,MEREDITH,M.D.,Hematology & Oncology,37203,NASHVILLE,TN
1073879219,1,GEROMES,ARIANA,M.D.,Anatomic Pathology & Clinical Pathology,37205,NASHVILLE,TN
1376809590,1,ZELLER,EMEM,APN NP-C,Family,37205,NASHVILLE,TN
1356617567,1,BUTLER,LAURIE,CRNA,,37203,NASHVILLE,TN
1962778167,1,HAY,BRYAN,M.D.,Pulmonary Disease,37205,NASHVILLE,TN
1801162029,1,PEREZ,JONATHAN,M.D.,Critical Care Medicine,75701,TYLER,TX
1114283306,1,HENDRY,DANIEL,M.D.,Diagnostic Radiology,37343,HIXSON,TN
1245596394,1,DEWAN,ANNA,M.D.,,37204,NASHVILLE,TN
1730445859,1,PODOLL,MIRNA,M.D.,Anatomic Pathology & Clinical Pathology,37232,NASHVILLE,TN
1710243720,1,EASTMAN,SUSAN,NP,Family,37232,NASHVILLE,TN
1578829594,1,SETTLE,MEGAN,MD,,37072,GOODLETTSVILLE,TN
1083970198,1,BOX,DANIEL,,,37312,CLEVELAND,TN
1013273044,1,JOSEPH,MATTHEW,MD,,37205,NASHVILLE,TN
1164788022,1,CASTRO-BOROBIO,MANUEL,M.D.,Infectious Disease,30076,ROSWELL,GA
1043576952,1,CHOKSHI,SAURIN,,Hematology & Oncology,38104,MEMPHIS,TN
1295091148,1,CARROLL,COLIN,M.D.,Diagnostic Radiology,40207,LOUISVILLE,KY
1871859819,1,HADLEY,EDMUND,MD,,37209,NASHVILLE,TN
1720344625,1,WEAVER,ELEANOR,,,37232,NASHVILLE,TN
1174889117,1,CANTER,ADAM,MD,,37203,NASHVILLE,TN
1881950715,1,DAHL,MEGHAN,CRNA,,37232,NASHVILLE,TN
1356607121,1,KIM,CHRISTOPHER,M.D.,Anatomic Pathology & Clinical Pathology,94904,GREENBRAE,CA
1750647509,1,ENGSTROM,STEPHEN,M.D.,,37232,NASHVILLE,TN
1932465812,1,MATHER,JON,M.D.,Diagnostic Radiology,37129,MURFREESBORO,TN
1770849556,1,FREY,COURTNEY,MD,Diagnostic Radiology,45429,KETTERING,OH
1518223239,1,ROUTH,LUCAS,MD,Adult Reconstructive Orthopaedic Surgery,37129,MURFREESBORO,TN
1962768663,1,SMITH,LOREN,M.D.,,37232,NASHVILLE,TN
1114283876,1,WILLIAMS,SUMMER,,,60190,WINFIELD,IL
1720344302,1,LALANI,KANWAL,PA,,30033,DECATUR,GA
1902162597,1,WATSON,ERIN,M.D.,,38128,MEMPHIS,TN
1205192838,1,ANDRY,JAMES,MD,Sleep Medicine,37232,NASHVILLE,TN
1356607949,1,ALTAHAWI,FAYSAL,M.D.,Diagnostic Radiology,44195,CLEVELAND,OH
1174889653,1,DIAS,EDUARDO,M.D.,,37203,NASHVILLE,TN
1568728178,1,MUNJAMPALLI,JAI,M.D.,Interventional Pain Medicine,71105,SHREVEPORT,LA
1043576689,1,DABROWSKI,CATHERINE,M.D.,,37203,NASHVILLE,TN
1518223130,1,RENO,JUSTIN,MD,,37066,GALLATIN,TN
1780940379,1,WILCOCKS,DAVID,M.D.,,22908,CHARLOTTESVILLE,VA
1598021073,1,BANGURA,LAMIN,MD,,37211,NASHVILLE,TN
1548526064,1,CARPENTER,KATELYN,DPT,,37327,DUNLAP,TN
1720344252,1,MISHRA,KELLY,M.D.,,37232,NASHVILLE,TN
1730445164,1,FARNEN,DAVID,DPM,Foot & Ankle Surgery,37174,SPRING HILL,TN
1639435159,1,SLATTEN,MARSHA,PHD,Counseling,37110,MCMINNVILLE,TN
1174889521,1,BELL,BRUCE,M.D.,Vascular & Interventional Radiology,60612,CHICAGO,IL
1104182500,1,KURZ,CALVIN,M.D.,,37311,CLEVELAND,TN
1962768416,1,FRAZIER,LOUIS,M.D.,,38501,COOKEVILLE,TN
1902162431,1,ESKIND,DAVID,M.D.,,37205,NASHVILLE,TN
1154687499,1,OSBORNE,ELEANOR,M.D.,Radiation Oncology,37203,NASHVILLE,TN
1134486467,1,ATWATER,KATELYN,M.D.,,37204,NASHVILLE,TN
1760749030,1,CRAIG,KAYLIN,M.D.,,37232,NASHVILLE,TN
